ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1074041615462006842,"King Suite with Pool, Free Parking, and Laundry",24.0,27.0,27.0,26.0,16.0,22.0,16.0,24.0,19.0,17.0,19.0,11.0,65,False,30.3126,-97.7302,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Hair dryer']",1.0,1.0
1074233562406540695,Brand New Unit - 10 Min to Downtown Austin,,,,,,,,,,,,4.0,67,False,30.23132205560857,-97.76536125336378,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1074233562406540695,Brand New Unit - 10 Min to Downtown Austin,28.0,24.0,19.0,30.0,22.0,25.0,29.0,21.0,11.0,8.0,21.0,2.0,31,False,30.23132205560857,-97.76536125336378,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1074699991467999977,Zilker Pickleball Retreat King Bed & Fenced Yard!,,,,,,,,,,,,,79,False,,,,,2.0,1.0
1074699991467999977,Zilker Pickleball Retreat King Bed & Fenced Yard!,26.0,24.0,30.0,27.0,22.0,26.0,26.0,24.0,26.0,22.0,28.0,31.0,67,False,,,,,2.0,1.0
1074741303480760364,"4br, Pool, North Austin | Brentwood - Portoro",,,,,,,,,,,,5.0,67,False,30.3408,-97.7365,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Private hot tub', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,3.0
1074741303480760364,"4br, Pool, North Austin | Brentwood - Portoro",11.0,24.0,27.0,13.0,22.0,31.0,29.0,0.0,0.0,0.0,25.0,30.0,74,False,30.3408,-97.7365,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Private hot tub', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,3.0
1074767968176712771,2BR Quaint Tarrytown Cottage,,,,,,,,,,,,4.0,16,False,30.29518931607515,-97.7639321820627,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Exterior security cameras on property']",2.0,1.0
1074767968176712771,2BR Quaint Tarrytown Cottage,18.0,24.0,27.0,22.0,24.0,7.0,19.0,16.0,16.0,17.0,31.0,31.0,91,False,30.29518931607515,-97.7639321820627,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Exterior security cameras on property']",2.0,1.0
1074798627463876085,Quiet 3 Bedroom Home | Walkable to Zilker Park,,,,,,,,,,,,0.0,75,False,30.2596,-97.7782,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Backyard']",3.0,2.0
1074798627463876085,Quiet 3 Bedroom Home | Walkable to Zilker Park,28.0,31.0,28.0,30.0,16.0,10.0,23.0,10.0,0.0,12.0,13.0,0.0,75,False,30.2596,-97.7782,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Backyard']",3.0,2.0
