ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
13279168,Mid-Town/Music Row Condominium,,21.0,27.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,71,False,36.14854,-86.79652,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Elevator', 'Washer –\xa0In building', 'Dryer – In building', 'Central air conditioning', 'Carbon monoxide alarm']",1.0,1.0
13279168,Mid-Town/Music Row Condominium,,,,31.0,30.0,30.0,31.0,28.0,29.0,10.0,10.0,0.0,4,False,36.14854,-86.79652,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Elevator', 'Washer –\xa0In building', 'Dryer – In building', 'Central air conditioning', 'Carbon monoxide alarm']",1.0,1.0
13293782,"The Porter: As Seen In Magazines, Designer's Dream",,15.0,8.0,3.0,19.0,24.0,18.0,14.0,20.0,16.0,8.0,3.0,19,False,36.1891,-86.7369,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.5
13293782,"The Porter: As Seen In Magazines, Designer's Dream",5.0,13.0,14.0,15.0,10.0,12.0,17.0,8.0,12.0,21.0,8.0,2.0,36,False,36.1891,-86.7369,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.5
13313321,Cozy Cottage Near Airport/Downtown,,,,,8.0,11.0,1.0,13.0,26.0,11.0,8.0,2.0,43,False,36.16777,-86.67797,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Private backyard – Fully fenced']",3.0,1.5
13313321,Cozy Cottage Near Airport/Downtown,1.0,11.0,17.0,20.0,20.0,6.0,1.0,7.0,12.0,9.0,6.0,0.0,47,False,36.16777,-86.67797,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Private backyard – Fully fenced']",3.0,1.5
13332724,Riverfront Condo near the Heart of Downtown Nashville,,30.0,30.0,27.0,26.0,28.0,24.0,28.0,28.0,22.0,19.0,2.0,63,False,36.17183,-86.77949,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV with standard cable, Netflix', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",2.0,1.5
13332724,Riverfront Condo near the Heart of Downtown Nashville,25.0,28.0,29.0,29.0,24.0,20.0,26.0,27.0,27.0,14.0,16.0,0.0,46,False,36.17183,-86.77949,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV with standard cable, Netflix', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",2.0,1.5
13374996,"Hidden Gem❤️ 2 miles to Airport, 15 to Broadway",,31.0,30.0,12.0,24.0,22.0,22.0,20.0,12.0,28.0,31.0,31.0,66,False,36.1139,-86.6371,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Pets allowed', 'HDTV with DVD player, Fire TV, Netflix, Amazon Prime Video', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
13374996,"Hidden Gem❤️ 2 miles to Airport, 15 to Broadway",29.0,31.0,25.0,20.0,27.0,31.0,31.0,30.0,31.0,26.0,8.0,0.0,73,False,36.1139,-86.6371,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Pets allowed', 'HDTV with DVD player, Fire TV, Netflix, Amazon Prime Video', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
13388342,"Gas Fire Pit, Fast Wifi, Free Parking, Self Entry!",,16.0,3.0,2.0,11.0,19.0,7.0,18.0,25.0,8.0,5.0,2.0,77,False,36.1559,-86.8612,True,"['Kitchen', 'Fast wifi – 591 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony']",2.0,1.0
13388342,"Gas Fire Pit, Fast Wifi, Free Parking, Self Entry!",5.0,8.0,24.0,17.0,24.0,4.0,31.0,18.0,24.0,8.0,29.0,23.0,57,False,36.1559,-86.8612,True,"['Kitchen', 'Fast wifi – 591 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony']",2.0,1.0
13492372,"Private, Spacious Upstairs Apartment",,22.0,21.0,18.0,27.0,26.0,15.0,19.0,25.0,17.0,4.0,0.0,21,False,36.13851,-86.81201,True,"['Kitchen', 'Fast wifi – 286 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Paid washer – In building', 'Paid dryer – In building', 'Air conditioning', 'Bathtub', 'Patio or balcony']",1.0,1.0
13492372,"Private, Spacious Upstairs Apartment",16.0,24.0,21.0,23.0,24.0,8.0,22.0,26.0,20.0,4.0,5.0,0.0,67,False,36.13851,-86.81201,True,"['Kitchen', 'Fast wifi – 286 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Paid washer – In building', 'Paid dryer – In building', 'Air conditioning', 'Bathtub', 'Patio or balcony']",1.0,1.0
13496774,Explore 12 South from a Beautiful Carriage House,,31.0,30.0,29.0,28.0,31.0,31.0,29.0,30.0,28.0,25.0,31.0,43,False,36.1221,-86.7914,True,"['Kitchen', 'Fast wifi – 512 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', '55 inch HDTV with Disney+, HBO Max, Roku, standard cable, DVD player', 'EV charger - level 2', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
13496774,Explore 12 South from a Beautiful Carriage House,29.0,30.0,30.0,31.0,29.0,28.0,31.0,30.0,23.0,21.0,28.0,12.0,80,False,36.1221,-86.7914,True,"['Kitchen', 'Fast wifi – 512 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', '55 inch HDTV with Disney+, HBO Max, Roku, standard cable, DVD player', 'EV charger - level 2', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
13547196,Amazing Entertainment Home near Airport & Downtown,,22.0,24.0,22.0,21.0,23.0,23.0,23.0,17.0,12.0,20.0,27.0,39,False,36.13646,-86.63697,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",4.0,3.0
