ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
36701314,12.0,16.0,3.0,16.0,21.0,29.0,24.0,25.0,25.0,17.0,27.0,9.0,95.0,False,35.22115,-80.82564,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Indoor fireplace']",2.0,1.5
36728044,6.0,22.0,16.0,19.0,27.0,31.0,30.0,31.0,30.0,31.0,25.0,22.0,50.0,False,,,,,1.0,1.0
36766894,0.0,24.0,22.0,0.0,24.0,0.0,4.0,29.0,0.0,20.0,29.0,29.0,75.0,False,35.24034,-80.86244,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Hair dryer']",2.0,1.0
36907444,31.0,21.0,8.0,13.0,22.0,31.0,26.0,26.0,18.0,24.0,12.0,9.0,71.0,False,35.216,-80.819,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Shared backyard – Fully fenced']",1.0,1.0
36912063,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,False,35.24237,-80.86215,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Refrigerator']",2.0,1.0
36941125,0.0,5.0,0.0,26.0,13.0,0.0,25.0,0.0,0.0,0.0,0.0,8.0,40.0,False,35.15801,-80.92444,False,"['Kitchen', 'Fast wifi – 333 Mbps', 'Dedicated workspace', 'Free parking on premises', '96 inch TV with Fire TV, Netflix', 'Central air conditioning', 'Bathtub', 'Shared patio or balcony', 'Backyard', 'Exterior security cameras on property']",2.0,1.5
37083821,19.0,30.0,30.0,10.0,14.0,30.0,28.0,31.0,29.0,27.0,22.0,19.0,62.0,False,35.22621,-80.79573,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Air conditioning', 'Patio or balcony', 'Backyard', 'Children’s books and toys for ages 2-5 years old and 5-10 years old', 'Hair dryer', 'Refrigerator']",0.0,1.0
37248831,14.0,29.0,27.5,17.5,6.5,26.0,27.5,23.0,19.0,22.5,16.5,9.0,58.0,False,35.22783,-80.89268,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', '55 inch HDTV with Roku', 'Central air conditioning', 'Private backyard – Fully fenced', 'Crib', 'Hair dryer', 'Exterior security cameras on property']",3.0,2.0
37253793,0.0,25.0,23.0,14.0,28.0,31.0,30.0,18.0,30.0,17.0,17.0,0.0,52.0,False,35.2495,-80.787,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Backyard']",0.0,1.0
37382646,31.0,18.0,14.0,25.0,23.0,28.0,22.0,24.0,28.0,19.0,29.0,26.0,42.0,False,35.10394,-80.78886,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'HDTV with Netflix', 'Washing machine', 'Dryer', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.5
37587407,9.0,12.0,5.0,13.0,24.0,23.0,19.0,25.0,24.0,11.0,24.0,10.0,82.0,False,35.2353,-80.8596,False,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Exterior security cameras on property']",3.0,1.0
37686968,18.0,22.0,9.0,25.0,29.0,28.0,30.0,30.0,23.0,16.0,28.0,20.0,57.0,False,,,,,1.0,1.0
37749179,6.0,5.0,6.0,16.0,24.0,22.0,19.0,28.0,26.0,12.0,25.0,13.0,34.0,False,35.2353,-80.8596,False,"['City skyline view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",6.0,2.0
37885269,7.5,4.5,1.0,12.0,28.5,25.0,21.5,12.5,24.0,24.5,21.0,29.0,92.0,False,35.2935,-80.89553,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises – 1 space', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Bathtub']",3.0,2.5
37945017,15.0,12.0,2.0,14.0,15.0,20.0,24.0,23.0,22.0,19.0,14.0,13.0,30.0,False,35.216,-80.819,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Bathtub']",2.0,1.0
