ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1130475622972248566,12.0,,,19.0,16.0,16.0,13.0,14.0,13.0,14.0,15.0,20.0,78.5,False,,,,,4.0,2.0
1130779794745894142,0.0,,,,,,24.0,14.0,25.0,15.0,23.0,20.0,70.0,False,30.28646,-97.76979,True,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 1 space', 'Pets allowed', 'HDTV with Fire TV, Hulu, Netflix, Amazon Prime Video, Roku, HBO Max', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Luggage dropoff allowed']",2.0,1.0
1131241607924802539,2.0,,,,17.0,20.0,11.0,28.0,19.0,13.0,27.0,12.0,67.0,False,30.28872833981679,-97.74973950129096,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm']",7.0,3.0
1131259234683871281,0.0,,,25.0,24.0,26.0,24.0,30.0,22.0,20.0,28.0,6.0,48.0,False,,,,,1.0,1.0
1131273723880854512,2.0,,,26.0,28.0,29.0,16.0,26.0,19.0,21.0,24.0,15.0,57.0,False,,,,,1.0,1.0
1131278755927815786,0.0,,,21.0,0.0,23.0,28.0,21.0,0.0,0.0,11.0,27.0,64.0,False,30.2338,-97.7722,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises', 'Pool', 'Hot tub', 'TV', 'Washer', 'Dryer', 'Air conditioning']",4.0,3.0
1131280642370674678,,,,,19.0,19.0,9.0,5.0,5.0,18.0,0.0,0.0,60.0,False,,,,,6.0,3.0
1131289400045918287,0.0,,,20.0,25.0,30.0,14.0,0.0,16.0,17.0,23.0,7.0,73.5,False,,,,,0.0,1.0
1131395862436054889,0.0,,,5.0,11.0,10.0,2.0,1.0,2.0,16.0,6.0,5.0,50.5,False,30.28149306115641,-97.75718420702532,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'EV charger', 'Paid washer – In building', 'Paid dryer – In building', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1131450096636296178,0.0,,,20.0,30.0,13.0,29.0,25.0,28.0,22.0,7.0,12.0,43.5,False,30.20133,-97.74075,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', '65 inch HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",2.0,3.0
1131849945614663238,0.0,,,,26.0,28.0,25.0,19.0,9.0,20.0,27.0,14.0,48.5,False,30.231570293909964,-97.77531143564272,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Hair dryer', 'Refrigerator']",1.0,1.0
1131868359261363568,0.0,,,,30.0,29.0,25.0,22.0,10.0,14.0,27.0,25.0,62.0,False,30.23163,-97.77574,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washing machine', 'Dryer', 'Air conditioning', 'Bath', 'Hair dryer', 'Microwave']",1.0,1.0
