ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
670888679731080885,21.0,24.0,14.0,14.0,13.0,24.0,,,,,0.0,30.0,49.0,False,26.6019,-81.9306,True,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV with standard cable', 'Washer', 'Dryer', 'Carbon monoxide alarm']",3.0,2.0
670937858673531476,31.0,24.0,19.0,21.0,24.0,19.0,25.0,29.0,30.0,24.0,18.0,18.0,30.0,False,26.6157,-81.9465,True,"['Garden view', 'Shared beach access', 'Kitchen', 'Fast wifi – 163 Mbps', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated, pool toys', '58 inch HDTV with Chromecast', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,2.0
671650193558566853,31.0,30.0,28.0,15.0,21.0,21.0,31.0,29.0,30.0,25.0,27.0,30.0,33.0,False,26.59593,-81.98274,True,"['Kitchen', 'Fast wifi – 661 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool – available all year, open 24 hours, heated, pool toys', 'Private hot tub – available all year, open specific hours', 'TV with Fire TV, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,2.0
671723265104824568,15.0,31.0,13.0,29.0,0.0,31.0,31.0,29.0,31.0,5.0,20.0,30.0,61.0,False,26.638,-82.0012,True,"['Canal view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washing machine', 'Free dryer', 'Carbon monoxide alarm']",4.0,3.0
673077512069528078,0.0,0.0,15.0,18.0,7.0,2.0,25.0,23.0,6.0,15.0,0.0,0.0,38.0,False,26.72636,-81.94649,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",4.0,2.0
673255931196524670,6.0,6.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,False,,,,,3.0,3.0
673272990882922323,9.0,25.0,11.0,27.0,22.0,18.0,0.0,0.0,30.0,8.0,7.0,3.0,46.0,False,26.56719,-81.99798,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool', 'Pets allowed', 'TV with Roku', 'Washer', 'Dryer', 'Air conditioning']",4.0,2.0
673527830983668098,21.0,14.0,24.0,8.0,3.0,22.0,29.0,0.0,31.0,25.0,29.0,21.0,54.0,False,26.64104,-81.96651,False,"['Lake view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Private outdoor pool - open 24 hours, heated, pool toys', 'Pets allowed', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
673962398424278844,0.0,27.0,8.0,18.0,0.0,9.0,27.0,29.0,30.0,13.0,19.0,8.0,25.0,False,26.555,-81.9583,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with Roku', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
674499933218370051,0.0,0.0,30.0,0.0,28.0,24.0,30.0,0.0,0.0,0.0,15.0,28.0,79.0,False,26.6652,-82.0488,True,"['Canal view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool – available all year, open 24 hours, heated', 'Pets allowed', 'HDTV', 'Exterior security cameras on property']",4.0,3.0
674569825797476987,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,14.0,0.0,0.0,45.0,False,26.6795,-82.035,False,"['Golf course view', 'Wifi', 'Free driveway parking on premises – 2 spaces', 'Shared pool', 'TV', 'Air conditioning', 'Indoor fireplace: electric', 'Refrigerator', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
