HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/10436-Villa-View-Cir-Tampa-FL-33647/68594342_zpid/,68594342,,CONDO,"$220,000",10436 Villa View Cir,Tampa,FL,33647,3,2,1476,2 sqft,2018
https://www.zillow.com/homedetails/515-W-Ross-Ave-Tampa-FL-33602/45110503_zpid/,45110503,,SINGLE FAMILY,"$795,000",515 W Ross Ave,Tampa,FL,33602,5,3,1576,6100 sqft,
https://www.zillow.com/homedetails/4514-La-Capri-Ct-Tampa-FL-33611/45063003_zpid/,45063003,,TOWNHOUSE,"$284,900",4514 La Capri Ct,Tampa,FL,33611,2,2,1044,760 sqft,
https://www.zillow.com/homedetails/4807-Sierra-Madre-Dr-Tampa-FL-33634/44874591_zpid/,44874591,,SINGLE FAMILY,"$385,000",4807 Sierra Madre Dr,Tampa,FL,33634,3,3,1512,7504 sqft,2879
https://www.zillow.com/homedetails/923-E-20th-Ave-Tampa-FL-33605/82042874_zpid/,82042874,,MULTI FAMILY,"$475,000",923 E 20th Ave,Tampa,FL,33605,6,3,3004,5500 sqft,1176
https://www.zillow.com/homedetails/10405-Villa-View-Cir-10405-Tampa-FL-33647/2080529637_zpid/,2080529637,,CONDO,"$148,500",10405 Villa View Cir #10405,Tampa,FL,33647,2,2,983,2 sqft,1644
https://www.zillow.com/homedetails/18176-Sandy-Pointe-Dr-Tampa-FL-33647/54781526_zpid/,54781526,,SINGLE FAMILY,"$425,000",18176 Sandy Pointe Dr,Tampa,FL,33647,3,3,2453,5921 sqft,3136
https://www.zillow.com/homedetails/7836-Marsh-Pointe-Dr-Tampa-FL-33635/99652392_zpid/,99652392,,SINGLE FAMILY,"$1,329,905",7836 Marsh Pointe Dr,Tampa,FL,33635,6,5,4314,0.37858126721763086 acres,7757
https://www.zillow.com/homedetails/4508-26th-Ave-S-Tampa-FL-33619/44941575_zpid/,44941575,,SINGLE FAMILY,"$299,900",4508 26th Ave S,Tampa,FL,33619,3,2,1092,6205 sqft,2110
https://www.zillow.com/homedetails/8576-Sandy-Beach-St-Tampa-FL-33634/66726054_zpid/,66726054,,TOWNHOUSE,"$275,857",8576 Sandy Beach St,Tampa,FL,33634,3,3,1551,1989 sqft,2540
https://www.zillow.com/homedetails/5901-N-34th-St-Tampa-FL-33610/45083884_zpid/,45083884,,SINGLE FAMILY,"$259,000",5901 N 34th St,Tampa,FL,33610,3,2,1500,5800 sqft,2239
https://www.zillow.com/homedetails/9313-N-Elmer-St-Tampa-FL-33612/45077644_zpid/,45077644,,SINGLE FAMILY,"$290,000",9313 N Elmer St,Tampa,FL,33612,3,2,1004,5000 sqft,2263
https://www.zillow.com/homedetails/1413-Longwood-Loop-Tampa-FL-33619/44939398_zpid/,44939398,,SINGLE FAMILY,"$289,900",1413 Longwood Loop,Tampa,FL,33619,3,2,1132,7236 sqft,
https://www.zillow.com/homedetails/4021-E-Henry-Ave-Tampa-FL-33610/45085048_zpid/,45085048,,SINGLE FAMILY,"$179,000",4021 E Henry Ave,Tampa,FL,33610,3,1,828,5227 sqft,1548
https://www.zillow.com/homedetails/20074-Heritage-Point-Dr-Tampa-FL-33647/82046503_zpid/,82046503,,SINGLE FAMILY,"$399,999",20074 Heritage Point Dr,Tampa,FL,33647,4,2,2349,6864 sqft,3010
https://www.zillow.com/homedetails/7808-Niagara-Ave-222-Tampa-FL-33617/44934658_zpid/,44934658,,CONDO,"$179,999",7808 Niagara Ave #222,Tampa,FL,33617,2,2,906,9 sqft,1666
https://www.zillow.com/homedetails/1441-Harbour-Walk-Rd-Tampa-FL-33602/51591205_zpid/,51591205,,TOWNHOUSE,"$840,000",1441 Harbour Walk Rd,Tampa,FL,33602,3,3,1768,1311 sqft,4767
https://www.zillow.com/homedetails/20349-Chestnut-Grove-Dr-Tampa-FL-33647/82048518_zpid/,82048518,,SINGLE FAMILY,"$639,000",20349 Chestnut Grove Dr,Tampa,FL,33647,4,3,2554,6600 sqft,3601
https://www.zillow.com/homedetails/8719-Tahiti-Ln-Tampa-FL-33615/44875593_zpid/,44875593,,SINGLE FAMILY,"$530,000",8719 Tahiti Ln,Tampa,FL,33615,3,2,1288,9870 sqft,
https://www.zillow.com/homedetails/7607-W-Caracas-St-Tampa-FL-33615/44875116_zpid/,44875116,,SINGLE FAMILY,"$335,000",7607 W Caracas St,Tampa,FL,33615,3,2,1095,7129 sqft,2388
https://www.zillow.com/homedetails/9649-Wilsky-Blvd-APT-3-Tampa-FL-33615/44862505_zpid/,44862505,,CONDO,"$380,000",9649 Wilsky Blvd APT 3,Tampa,FL,33615,3,3,1841,1976 sqft,
https://www.zillow.com/homedetails/11086-Sundrift-Dr-Tampa-FL-33647/2075842628_zpid/,2075842628,,SINGLE FAMILY,"$560,000",11086 Sundrift Dr,Tampa,FL,33647,4,3,3245,6534 sqft,
https://www.zillow.com/homedetails/4221-W-Spruce-St-APT-1326-Tampa-FL-33607/66727236_zpid/,66727236,,CONDO,"$299,900",4221 W Spruce St APT 1326,Tampa,FL,33607,2,2,1080,2 acres,
https://www.zillow.com/homedetails/2002-E-5th-Ave-UNIT-213-Tampa-FL-33605/64666517_zpid/,64666517,,CONDO,"$389,000",2002 E 5th Ave UNIT 213,Tampa,FL,33605,2,2,1256,17 sqft,2374
https://www.zillow.com/homedetails/906-E-123rd-Ave-Tampa-FL-33612/82050300_zpid/,82050300,,MULTI FAMILY,"$275,000",906 E 123rd Ave,Tampa,FL,33612,2,2,1156,5000 sqft,1518
https://www.zillow.com/homedetails/1911-E-Noel-St-Tampa-FL-33610/45088655_zpid/,45088655,,SINGLE FAMILY,"$110,000",1911 E Noel St,Tampa,FL,33610,2,1,1499,6527 sqft,1910
https://www.zillow.com/homedetails/450-Knights-Run-Ave-UNIT-411-Tampa-FL-33602/82979323_zpid/,82979323,,TOWNHOUSE,"$993,000",450 Knights Run Ave UNIT 411,Tampa,FL,33602,2,3,1750,1 sqft,
https://www.zillow.com/homedetails/18369-Bridle-Club-Dr-Tampa-FL-33647/68590543_zpid/,68590543,,CONDO,"$179,000",18369 Bridle Club Dr,Tampa,FL,33647,2,2,1133, ,1635
https://www.zillow.com/homedetails/4522-S-Hale-Ave-Tampa-FL-33611/45062882_zpid/,45062882,,SINGLE FAMILY,"$679,000",4522 S Hale Ave,Tampa,FL,33611,4,2,1551,6970 sqft,
https://www.zillow.com/homedetails/412-E-Selma-Ave-Tampa-FL-33603/45095002_zpid/,45095002,,SINGLE FAMILY,"$449,900",412 E Selma Ave,Tampa,FL,33603,3,2,1196,5757 sqft,
https://www.zillow.com/homedetails/16014-Amberly-Dr-Tampa-FL-33647/44926202_zpid/,44926202,,SINGLE FAMILY,"$659,999",16014 Amberly Dr,Tampa,FL,33647,4,3,2662,0.6557392102846649 acres,3822
https://www.zillow.com/homedetails/5000-Culbreath-Key-Way-APT-8115-Tampa-FL-33611/64597231_zpid/,64597231,,CONDO,"$249,000",5000 Culbreath Key Way APT 8115,Tampa,FL,33611,1,1,654,2 sqft,1901
https://www.zillow.com/homedetails/4412-W-Pearl-Ave-Tampa-FL-33611/45065882_zpid/,45065882,,SINGLE FAMILY,"$469,000",4412 W Pearl Ave,Tampa,FL,33611,3,3,1426,8600 sqft,3843
