HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/361-S-Spencer-Ave-Indianapolis-IN-46219/1216284_zpid/,1216284,,SINGLE FAMILY,"$135,000",361 S Spencer Ave,Indianapolis,IN,46219,2,1,1630,5662.8 sqft,
https://www.zillow.com/homedetails/11603-Maze-Rd-Indianapolis-IN-46259/1129780_zpid/,1129780,,SINGLE FAMILY,"$524,999",11603 Maze Rd,Indianapolis,IN,46259,4,3,4192,3.38 acres,2053
https://www.zillow.com/homedetails/115-Jordan-Rd-Indianapolis-IN-46217/1187430_zpid/,1187430,,SINGLE FAMILY,"$1,250,000",115 Jordan Rd,Indianapolis,IN,46217,4,5,5978,1.7 acres,
https://www.zillow.com/homedetails/625-N-Grant-Ave-Indianapolis-IN-46201/1070818_zpid/,1070818,,SINGLE FAMILY,"$164,900",625 N Grant Ave,Indianapolis,IN,46201,3,1,1520,5662.8 sqft,
https://www.zillow.com/homedetails/4110-N-Drexel-Ave-Indianapolis-IN-46226/1261714_zpid/,1261714,,SINGLE FAMILY,"$180,000",4110 N Drexel Ave,Indianapolis,IN,46226,2,1,1120,0.37 acres,1222
https://www.zillow.com/homedetails/5678-N-College-Ave-Indianapolis-IN-46220/339153902_zpid/,339153902,,SINGLE FAMILY,"$685,000",5678 N College Ave,Indianapolis,IN,46220,4,4,3071,4791.6 sqft,
https://www.zillow.com/homedetails/3315-N-Euclid-Ave-Indianapolis-IN-46218/1112013_zpid/,1112013,,SINGLE FAMILY,"$162,500",3315 N Euclid Ave,Indianapolis,IN,46218,2,1,1560,7405.2 sqft,
https://www.zillow.com/homedetails/419-N-College-Ave-Indianapolis-IN-46202/1116638_zpid/,1116638,,SINGLE FAMILY,"$595,000",419 N College Ave,Indianapolis,IN,46202,4,3,3048,3049.2 sqft,
https://www.zillow.com/homedetails/6470-Around-The-Hills-Rd-Indianapolis-IN-46226/1137817_zpid/,1137817,,SINGLE FAMILY,"$959,000",6470 Around The Hills Rd,Indianapolis,IN,46226,4,5,5104,3.26 acres,
https://www.zillow.com/homedetails/7304-E-Stop-11-Rd-Indianapolis-IN-46259/1134626_zpid/,1134626,,SINGLE FAMILY,"$699,900",7304 E Stop 11 Rd,Indianapolis,IN,46259,4,3,2549,3 acres,2447
https://www.zillow.com/homedetails/501-Fletcher-Ave-D-Indianapolis-IN-46203/125980167_zpid/,125980167,,CONDO,"$1,250,000",501 Fletcher Ave #D,Indianapolis,IN,46203,3,4,4070, ,
https://www.zillow.com/homedetails/8310-Fall-Creek-Rd-Indianapolis-IN-46256/1140100_zpid/,1140100,,SINGLE FAMILY,"$493,000",8310 Fall Creek Rd,Indianapolis,IN,46256,4,4,2817,0.74 acres,
https://www.zillow.com/homedetails/4247-Central-Ave-Indianapolis-IN-46205/1251382_zpid/,1251382,,SINGLE FAMILY,"$549,900",4247 Central Ave,Indianapolis,IN,46205,4,3,2601,7840.8 sqft,
https://www.zillow.com/homedetails/7360-N-Layman-Ave-Indianapolis-IN-46250/1270623_zpid/,1270623,,SINGLE FAMILY,"$599,000",7360 N Layman Ave,Indianapolis,IN,46250,5,3,3395,0.48 acres,
https://www.zillow.com/homedetails/5417-Kerns-Ln-Indianapolis-IN-46268/52491671_zpid/,52491671,,CONDO,"$109,000",5417 Kerns Ln,Indianapolis,IN,46268,2,2,1367,3049.2 sqft,
https://www.zillow.com/homedetails/5622-Guilford-Ave-Indianapolis-IN-46220/1252599_zpid/,1252599,,SINGLE FAMILY,"$450,000",5622 Guilford Ave,Indianapolis,IN,46220,3,2,2094,6534 sqft,
https://www.zillow.com/homedetails/1510-Spruce-St-Indianapolis-IN-46203/1107862_zpid/,1107862,,SINGLE FAMILY,"$160,000",1510 Spruce St,Indianapolis,IN,46203,3,2,2040,5662.8 sqft,
https://www.zillow.com/homedetails/3265-Tulip-Dr-Indianapolis-IN-46227/1178567_zpid/,1178567,,SINGLE FAMILY,"$510,000",3265 Tulip Dr,Indianapolis,IN,46227,6,4,3612,0.65 acres,
https://www.zillow.com/homedetails/7135-Huntington-Rd-Indianapolis-IN-46240/1267181_zpid/,1267181,,SINGLE FAMILY,"$459,900",7135 Huntington Rd,Indianapolis,IN,46240,3,2,3962,0.45999999999999996 acres,
https://www.zillow.com/homedetails/126-Berkley-Rd-Indianapolis-IN-46208/1253848_zpid/,1253848,,SINGLE FAMILY,"$649,000",126 Berkley Rd,Indianapolis,IN,46208,3,3,2822,10018.8 sqft,
https://www.zillow.com/homedetails/9111-Sand-Key-Ln-Indianapolis-IN-46256/1153721_zpid/,1153721,,SINGLE FAMILY,"$625,000",9111 Sand Key Ln,Indianapolis,IN,46256,4,4,3756,0.54 acres,
https://www.zillow.com/homedetails/4726-Ellery-Ln-Indianapolis-IN-46250/61762019_zpid/,61762019,,SINGLE FAMILY,"$1,359,500",4726 Ellery Ln,Indianapolis,IN,46250,5,6,6980,0.51 acres,
https://www.zillow.com/homedetails/9024-W-Mooresville-Rd-Camby-IN-46113/1121432_zpid/,1121432,,SINGLE FAMILY,"$199,000",9024 W Mooresville Rd,Camby,IN,46113,3,1,2136,0.8 acres,1535
https://www.zillow.com/homedetails/3959-Central-Ave-Indianapolis-IN-46205/303785946_zpid/,303785946,,MULTI FAMILY,"$1,450,000",3959 Central Ave,Indianapolis,IN,46205,5,5,,10018.8 sqft,
https://www.zillow.com/homedetails/4732-Ferguson-Rd-Indianapolis-IN-46239/1134588_zpid/,1134588,,SINGLE FAMILY,"$495,000",4732 Ferguson Rd,Indianapolis,IN,46239,3,2,2732,2.19 acres,
https://www.zillow.com/homedetails/1065-E-76th-St-Indianapolis-IN-46240/1257592_zpid/,1257592,,SINGLE FAMILY,"$1,030,000",1065 E 76th St,Indianapolis,IN,46240,3,4,4483,0.86 acres,4005
https://www.zillow.com/homedetails/6139-Robinwood-Dr-Indianapolis-IN-46237/52485091_zpid/,52485091,,CONDO,"$199,900",6139 Robinwood Dr,Indianapolis,IN,46237,3,3,1950,1742.4 sqft,1778
https://www.zillow.com/homedetails/7105-Sylvan-Ridge-Rd-Indianapolis-IN-46240/1267157_zpid/,1267157,,SINGLE FAMILY,"$1,100,000",7105 Sylvan Ridge Rd,Indianapolis,IN,46240,5,4,4410,0.65 acres,
https://www.zillow.com/homedetails/5190-Potters-Pike-Indianapolis-IN-46234/1193885_zpid/,1193885,,SINGLE FAMILY,"$1,085,000",5190 Potters Pike,Indianapolis,IN,46234,5,5,4532,4.81 acres,4375
https://www.zillow.com/homedetails/6030-Evanston-Ave-Indianapolis-IN-46220/1246998_zpid/,1246998,,SINGLE FAMILY,"$424,900",6030 Evanston Ave,Indianapolis,IN,46220,3,2,2448,0.25 acres,
https://www.zillow.com/homedetails/3534-Carr-Ave-Indianapolis-IN-46221/1123121_zpid/,1123121,,SINGLE FAMILY,"$199,999",3534 Carr Ave,Indianapolis,IN,46221,3,1,1247,10018.8 sqft,
https://www.zillow.com/homedetails/8020-N-Meridian-St-Indianapolis-IN-46260/1257607_zpid/,1257607,,SINGLE FAMILY,"$849,000",8020 N Meridian St,Indianapolis,IN,46260,4,4,3316,1.48 acres,3878
https://www.zillow.com/homedetails/334-S-Hamilton-Ave-Indianapolis-IN-46201/1082329_zpid/,1082329,,SINGLE FAMILY,"$184,900",334 S Hamilton Ave,Indianapolis,IN,46201,3,3,2100,3920.4 sqft,2183
https://www.zillow.com/homedetails/7445-Melanie-Ln-Indianapolis-IN-46217/1185606_zpid/,1185606,,CONDO,"$123,900",7445 Melanie Ln,Indianapolis,IN,46217,2,2,1116, ,
